2026-03-14 1722,0,0001,0,30692,H2    ,245,42,154,292933,519,V,CO    ,670,40,120,31294,716,F,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,                                                                                  
2026-03-14 1726,0,0001,0,30679,H2    ,245,34,110,248317,519,V,CO    ,694,40,120,32827,716,F,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,                                                                                  
2026-03-14 1729,0,0001,0,30670,H2    ,245,32,116,242126,519,V,CO    ,673,40,120,37321,716,F,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,                                                                                  
2026-03-14 1733,0,0001,0,30664,H2    ,245,34,112,252867,519,V,CO    ,676,40,120,31626,716,F,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,                                                                                  
2026-03-14 1737,0,0001,0,30668,H2    ,245,30,128,249778,519,V,CO    ,681,40,120,33142,716,F,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,                                                                                  
2026-03-14 1744,0,0001,0,30635,H2    ,245,38,175,264145,519,V,CO    ,676,50,120,63068,716,V,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,                                                                                  
2026-03-14 1748,0,0001,0,30669,H2    ,245,36,156,251531,519,V,CO    ,679,48,120,41819,716,V,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,                                                                                  
2026-03-14 1758,0,0001,0,30702,H2    ,245,30,114,253614,519,V,CO    ,673,46,124,63654,716,V,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,                                                                                  
2026-03-14 1801,0,0001,0,30709,H2    ,246,38,122,231886,519,V,CO    ,687,40,120,59751,716,F,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,                                                                                  
2026-03-14 1806,0,0001,0,30689,H2    ,245,34,110,232562,519,V,CO    ,672,40,120,42643,716,F,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,                                                                                  
2026-03-14 1811,0,0001,0,30693,H2    ,245,30,130,239827,519,V,CO    ,674,40,120,24795,716,F,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,                                                                                  
2026-03-14 1815,0,0001,0,30684,H2    ,246,30,98,211172,519,V,CO    ,685,40,120,46854,716,F,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,                                                                                   
2026-03-14 1819,0,0001,0,30698,H2    ,245,30,112,231363,519,V,CO    ,673,60,120,61094,716,V,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,                                                                                  
2026-03-14 1825,0,0001,0,30704,H2    ,245,32,108,236793,519,V,CO    ,682,40,120,44921,716,F,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,                                                                                  
2026-03-14 1829,0,0001,0,30697,H2    ,245,38,110,213260,519,V,CO    ,682,40,120,38004,716,F,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,                                                                                  
2026-03-14 1833,0,0001,0,30689,H2    ,245,30,106,195150,519,V,CO    ,667,40,120,32971,716,F,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,                                                                                  
2026-03-14 1838,0,0001,0,30667,H2    ,245,38,116,218838,519,V,CO    ,669,40,120,35935,716,F,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,                                                                                  
2026-03-14 1843,0,0001,0,30646,H2    ,245,46,175,243615,519,V,CO    ,688,40,120,33783,716,F,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,                                                                                  
2026-03-14 1847,0,0001,0,30655,H2    ,245,30,122,210126,519,V,CO    ,671,48,146,71986,716,V,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,                                                                                  
2026-03-14 1851,0,0001,0,30664,H2    ,245,30,146,224699,519,V,CO    ,675,50,126,74408,716,V,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,                                                                                  
2026-03-14 1855,0,0001,0,30662,H2    ,245,44,118,212543,519,V,CO    ,674,40,120,40356,716,F,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,                                                                                  
2026-03-14 1859,0,0001,0,30627,H2    ,246,34,102,175470,519,V,CO    ,683,40,120,40195,716,F,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,                                                                                  
2026-03-14 1903,0,0001,0,30622,H2    ,245,30,80,157408,519,V,CO    ,673,40,120,41183,716,F,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,                                                                                   
2026-03-14 1908,0,0001,0,30610,H2    ,245,30,126,178504,519,V,CO    ,670,40,120,33495,716,F,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,                                                                                  
2026-03-14 1912,0,0001,0,30613,H2    ,245,32,120,173412,519,V,CO    ,673,40,120,48107,716,F,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,                                                                                  
2026-03-14 1915,0,0001,0,30605,H2    ,245,30,120,166192,519,V,CO    ,687,40,120,44304,716,F,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,                                                                                  
2026-03-14 1920,0,0001,0,30590,H2    ,246,36,104,176145,519,V,CO    ,677,66,126,70265,716,V,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,                                                                                  
2026-03-14 1924,0,0001,0,30582,H2    ,245,46,114,199679,519,V,CO    ,682,40,120,54599,716,F,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,                                                                                  
2026-03-14 1929,0,0001,0,30566,H2    ,245,34,128,209839,519,V,CO    ,683,40,120,51950,716,F,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,                                                                                  
2026-03-14 1935,0,0001,0,30554,H2    ,245,34,108,170952,519,V,CO    ,673,40,120,49740,716,F,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,                                                                                  
2026-03-14 1939,0,0001,0,30547,H2    ,245,32,88,136241,519,V,CO    ,674,40,120,19198,716,F,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,                                                                                   
2026-03-14 1944,0,0001,0,30526,H2    ,245,40,106,158708,519,V,CO    ,697,40,120,21565,716,F,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,                                                                                  
2026-03-14 1948,0,0001,0,30518,H2    ,245,42,132,175908,519,V,CO    ,676,54,132,74654,716,V,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,                                                                                  
2026-03-14 1952,0,0001,0,30516,H2    ,245,36,138,189064,519,V,CO    ,674,52,128,73282,716,V,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,                                                                                  
2026-03-14 1956,0,0001,0,30505,H2    ,245,38,148,216595,519,V,CO    ,676,40,120,50218,716,F,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,                                                                                  
2026-03-14 2003,0,0001,0,30481,H2    ,245,44,158,166077,519,V,CO    ,673,40,120,53524,716,F,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,                                                                                  
2026-03-14 2010,0,0001,0,30471,H2    ,245,30,100,136601,519,V,CO    ,685,40,120,31180,716,F,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,                                                                                  
2026-03-14 2015,0,0001,0,30454,H2    ,245,30,104,129399,519,V,CO    ,676,40,120,35570,716,F,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,                                                                                  
2026-03-14 2022,0,0001,0,30425,H2    ,245,30,112,141498,519,V,CO    ,678,40,120,62414,716,F,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,                                                                                  
2026-03-14 2027,0,0001,0,30403,H2    ,245,62,124,138102,519,V,CO    ,679,40,120,51765,716,F,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,                                                                                  
2026-03-14 2032,0,0001,0,30401,H2    ,245,38,108,130643,519,V,CO    ,680,40,120,26740,716,F,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,                                                                                  
2026-03-14 2112,0,0001,0,30290,H2    ,245,30,78,128141,519,V,CO    ,685,50,130,69799,716,V,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,                                                                                   
2026-03-14 2116,0,0001,0,30273,H2    ,245,30,130,165563,519,V,CO    ,676,58,120,73168,716,V,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,                                                                                  
2026-03-14 2122,0,0001,0,30269,H2    ,245,30,106,171041,519,V,CO    ,671,40,126,72710,716,V,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,                                                                                  
2026-03-14 2127,0,0001,0,30267,H2    ,245,42,110,109465,519,V,CO    ,667,40,120,41599,716,F,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,                                                                                  
2026-03-14 2133,0,0001,0,30271,H2    ,245,48,108,96234,519,V,CO    ,685,40,120,33940,716,F,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,                                                                                   
2026-03-14 2140,0,0001,0,30257,H2    ,246,40,114,95434,519,V,CO    ,675,40,120,45596,716,F,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,                                                                                   
2026-03-14 2154,0,0001,0,30261,H2    ,245,34,106,100392,519,V,CO    ,678,40,120,35070,716,F,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,                                                                                  
2026-03-14 2159,0,0001,0,30254,H2    ,245,30,78,64286,519,V,CO    ,681,40,120,45328,716,F,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,                                                                                    
2026-03-14 2203,0,0001,0,30245,H2    ,245,30,104,90299,519,V,CO    ,679,40,120,34587,716,F,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,                                                                                   
2026-03-14 2259,0,0001,0,30203,H2    ,245,30,84,74401,519,V,CO    ,683,40,120,30882,716,F,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,                                                                                    
2026-03-14 2303,0,0001,0,30194,H2    ,245,30,70,48282,519,F,CO    ,674,40,120,35603,716,F,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,                                                                                    
2026-03-14 2307,0,0001,0,30168,H2    ,245,30,82,66235,519,V,CO    ,667,40,120,22456,716,F,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,                                                                                    
2026-03-14 2317,0,0001,0,30165,H2    ,245,30,80,107426,519,V,CO    ,678,52,124,89493,716,V,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,                                                                                   
2026-03-14 2321,0,0001,0,30161,H2    ,245,30,124,117863,519,V,CO    ,674,40,120,56442,716,F,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,                                                                                  
2026-03-14 2325,0,0001,0,30166,H2    ,245,36,110,141291,519,V,CO    ,676,42,120,48934,716,V,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,                                                                                  
2026-03-14 2329,0,0001,0,30165,H2    ,245,30,70,52355,519,F,CO    ,676,40,120,37523,716,F,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,                                                                                    
2026-03-14 2334,0,0001,0,30167,H2    ,245,30,70,51753,519,F,CO    ,675,40,120,37429,716,F,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,                                                                                    
2026-03-14 2338,0,0001,0,30165,H2    ,245,30,124,120105,519,V,CO    ,689,40,120,52868,716,F,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,                                                                                  
2026-03-14 2348,0,0001,0,30164,H2    ,245,30,114,118288,519,V,CO    ,671,44,120,71613,716,V,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,                                                                                  
2026-03-14 2353,0,0001,0,30163,H2    ,245,40,110,119915,519,V,CO    ,681,54,120,70338,716,V,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,                                                                                  
2026-03-15 0009,0,0001,0,30173,H2    ,245,40,98,102010,519,V,CO    ,676,44,140,81835,716,V,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,                                                                                   
2026-03-15 0018,0,0001,0,30203,H2    ,245,30,76,86366,519,V,CO    ,685,46,120,69748,716,V,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,                                                                                    
2026-03-15 0024,0,0001,0,30229,H2    ,245,30,116,113219,519,V,CO    ,686,54,146,99899,716,V,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,                                                                                  
2026-03-15 0031,0,0001,0,30231,H2    ,245,32,96,111135,519,V,CO    ,684,52,120,81197,716,V,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,                                                                                   
2026-03-15 0035,0,0001,0,30225,H2    ,245,40,108,118472,519,V,CO    ,682,50,120,66305,716,V,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,                                                                                  
2026-03-15 0039,0,0001,0,30223,H2    ,245,30,132,122689,519,V,CO    ,676,42,162,94406,716,V,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,                                                                                  
2026-03-15 0048,2,0001,0,30223,H2    ,245,40,126,122236,519,V,CO    ,683,46,128,80395,716,V,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,                                                                                  
2026-03-15 0053,0,0001,0,30204,H2    ,245,40,76,86801,519,V,CO    ,681,54,150,85806,716,V,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,                                                                                    
2026-03-15 0100,0,0001,0,30186,H2    ,245,40,82,97004,519,V,CO    ,693,40,120,41831,716,F,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,                                                                                    
2026-03-15 0127,0,0001,0,30219,H2    ,245,32,106,102170,519,V,CO    ,679,46,130,91291,716,V,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,                                                                                  
2026-03-15 0133,0,0001,0,30222,H2    ,245,30,70,85092,519,V,CO    ,672,52,140,91620,716,V,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,                                                                                    
2026-03-15 0138,0,0001,0,30225,H2    ,245,30,72,73995,519,V,CO    ,684,48,132,77873,716,V,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,                                                                                    
2026-03-15 0205,0,0001,0,30226,H2    ,245,30,100,95938,519,V,CO    ,679,54,126,81408,716,V,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,                                                                                   
